Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1999","1999","t","5552930","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2000","2000","t","5361974","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2001","2001","t","5974590","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2002","2002","t","3446043","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2003","2003","t","6149900","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2004","2004","t","6412770","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2005","2005","t","4782431","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2006","2006","t","5481340","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2007","2007","t","4959277","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2008","2008","t","3838669","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2009","2009","t","5670000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2010","2010","t","5700000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2011","2011","t","6000000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2012","2012","t","4099000","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2013","2013","t","4303000","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2014","2014","t","4136000","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2015","2015","t","3579000","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2016","2016","t","3598000","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2017","2017","t","3867000","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2018","2018","t","6346023","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2019","2019","t","6019201","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2020","2020","t","6026000","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2021","2021","t","6218141","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","2022","2022","t","6466857","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1961","1961","t","4200","E","Estimated value",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1962","1962","t","4650","E","Estimated value",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1963","1963","t","3700","E","Estimated value",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1964","1964","t","4245","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1965","1965","t","5404","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1966","1966","t","9706","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1967","1967","t","7804","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1968","1968","t","12606","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1969","1969","t","15079","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1970","1970","t","11666","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1971","1971","t","11584","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1972","1972","t","10475","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1973","1973","t","15232","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1974","1974","t","39027","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1975","1975","t","14812","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1976","1976","t","15121","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1977","1977","t","21527","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1978","1978","t","27870","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1979","1979","t","23335","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1980","1980","t","50057","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1981","1981","t","54032","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1982","1982","t","62670","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1983","1983","t","62670","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1984","1984","t","55974","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1985","1985","t","139094","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1986","1986","t","105718","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1987","1987","t","89955","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1988","1988","t","73245","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1989","1989","t","58222","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1990","1990","t","52644","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1991","1991","t","56563","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1992","1992","t","40688","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1993","1993","t","67894","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1994","1994","t","65717","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1995","1995","t","67894","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1996","1996","t","77148","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1997","1997","t","81320","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1998","1998","t","81302","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","1999","1999","t","88144","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","2000","2000","t","77248","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","2001","2001","t","96818","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","2002","2002","t","125897","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","2003","2003","t","138331","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","2004","2004","t","187730","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","01520.01","Cassava, fresh","2005","2005","t","201620","A","Official figure",""
